Station: Zürich-Kaserne
Urban
Hourly means
MEZ/CET
Source: NABEL
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2]
17.07.2021 05:00;25.5;20.2;0.2;0.22;9.5;7.1;0.3;0.1;21.4
17.07.2021 06:00;29.7;14.0;0.2;0.22;12.7;7.7;0.3;0.1;15.3
17.07.2021 07:00;28.2;13.9;0.1;0.21;13.4;7.8;0.3;0.1;16.1
17.07.2021 08:00;28.5;14.7;0.1;0.22;13.7;8.5;0.3;0.1;17.9
17.07.2021 09:00;35.1;12.4;0.1;0.22;13.2;8.9;0.3;0.1;16.8
17.07.2021 10:00;41.9;10.6;0.2;0.22;12.6;8.7;0.4;0.1;12.9
17.07.2021 11:00;45.2;11.9;0.2;0.23;12.5;8.3;0.4;0.1;14.8
17.07.2021 12:00;52.7;10.6;0.3;0.22;11.4;7.9;0.4;0.0;13.8
17.07.2021 13:00;69.3;5.9;0.1;0.20;11.2;7.7;0.2;0.0;7.0
17.07.2021 14:00;70.7;9.9;0.2;0.22;10.6;7.8;0.3;0.0;11.2
17.07.2021 15:00;77.6;8.7;0.2;0.21;10.2;7.5;0.3;0.0;10.6
17.07.2021 16:00;84.7;7.8;0.1;0.20;10.5;7.8;0.4;0.0;8.6
17.07.2021 17:00;69.2;15.3;0.2;0.27;12.0;8.9;0.8;0.1;17.2
17.07.2021 18:00;65.0;15.8;0.3;0.25;11.0;8.4;0.5;0.1;17.1
17.07.2021 19:00;73.4;9.4;0.2;0.22;10.3;7.7;0.3;0.0;10.1
17.07.2021 20:00;70.8;8.2;0.0;0.22;10.6;7.9;0.3;0.0;8.3
17.07.2021 21:00;70.3;8.2;0.0;0.21;10.5;8.2;0.3;0.1;8.3
17.07.2021 22:00;54.5;17.5;0.8;0.29;13.6;11.4;0.4;0.1;18.3
17.07.2021 23:00;55.4;13.8;0.2;0.25;13.4;11.0;0.4;0.1;14.1
18.07.2021 00:00;40.9;21.7;0.1;0.28;14.4;12.3;0.5;0.1;22.2
18.07.2021 01:00;45.3;18.4;0.1;0.27;15.4;13.2;0.4;0.1;18.8
18.07.2021 02:00;35.3;17.5;0.1;0.26;16.7;14.2;0.4;0.2;18.0
18.07.2021 03:00;33.8;18.1;0.1;0.25;17.1;14.1;0.4;0.1;19.1
18.07.2021 04:00;40.0;12.8;0.0;0.22;19.0;13.9;0.3;0.1;13.6
18.07.2021 05:00;43.5;8.2;0.0;0.20;18.2;12.4;0.3;0.1;8.5
18.07.2021 06:00;39.5;11.3;0.1;0.21;17.7;12.0;0.3;0.1;12.5
18.07.2021 07:00;44.0;8.9;0.1;0.20;17.1;11.2;0.3;0.1;10.4
18.07.2021 08:00;49.5;7.1;0.1;0.19;16.1;10.4;0.3;0.1;8.6
18.07.2021 09:00;57.5;5.5;0.3;0.18;15.7;9.3;0.2;0.0;6.7
18.07.2021 10:00;65.1;4.2;0.1;0.18;16.4;9.3;0.2;0.0;5.0
18.07.2021 11:00;72.6;3.7;0.1;0.17;14.9;8.6;0.2;0.0;4.2
18.07.2021 12:00;78.9;4.5;0.1;0.17;13.7;7.9;0.2;0.0;5.1
18.07.2021 13:00;84.0;4.1;0.2;0.17;12.5;7.0;0.2;0.0;4.6
18.07.2021 14:00;86.9;4.1;0.1;0.16;11.3;6.8;0.2;0.0;4.4
18.07.2021 15:00;86.0;4.8;0.1;0.17;11.8;6.8;0.2;0.0;5.1
18.07.2021 16:00;82.6;4.7;0.1;0.17;11.0;6.6;0.2;0.0;5.0
18.07.2021 17:00;77.1;6.3;0.1;0.25;13.9;8.3;0.3;0.0;7.0
18.07.2021 18:00;78.1;5.8;0.1;0.24;15.7;8.7;0.2;0.0;6.6
18.07.2021 19:00;76.5;6.6;0.1;0.23;15.0;9.6;0.2;0.0;7.0
18.07.2021 20:00;70.8;9.1;0.0;0.28;15.3;9.9;0.3;0.0;9.5
18.07.2021 21:00;59.8;12.0;0.1;0.28;15.5;10.6;0.4;0.1;12.1
18.07.2021 22:00;50.7;12.8;0.1;0.28;15.6;11.0;0.4;0.1;13.0
18.07.2021 23:00;34.8;21.5;0.1;0.29;15.9;11.2;0.5;0.1;23.0
19.07.2021 00:00;25.8;20.7;0.1;0.29;16.5;12.2;0.5;0.1;21.1
19.07.2021 01:00;17.5;24.4;0.1;0.28;15.9;11.5;0.5;0.1;25.2
19.07.2021 02:00;16.0;22.8;0.2;0.27;16.1;11.4;0.5;0.1;23.8
19.07.2021 03:00;21.4;19.3;0.1;0.24;15.7;11.2;0.4;0.1;20.1
19.07.2021 04:00;25.1;12.9;0.0;0.21;14.5;10.3;0.3;0.1;13.3
19.07.2021 05:00;22.5;13.3;0.1;0.22;14.1;9.9;0.3;0.1;14.0
19.07.2021 06:00;18.5;21.1;0.1;0.24;15.6;10.4;0.4;0.1;25.6
19.07.2021 07:00;23.6;22.5;0.3;0.25;16.3;10.5;0.5;0.1;31.4
19.07.2021 08:00;33.2;16.8;0.4;0.23;15.7;9.7;0.4;0.1;25.4
19.07.2021 09:00;42.7;12.8;0.4;0.21;14.7;9.8;0.3;0.1;19.1
19.07.2021 10:00;59.1;10.1;0.3;0.20;15.3;10.1;0.3;0.0;13.7
19.07.2021 11:00;72.4;6.3;0.3;0.19;14.3;9.5;0.3;0.0;7.7
19.07.2021 12:00;81.9;5.6;0.2;0.19;14.1;9.4;0.3;0.0;6.5
19.07.2021 13:00;86.2;5.4;0.2;0.18;13.2;8.9;0.2;0.0;6.3
19.07.2021 14:00;84.3;7.7;0.3;0.18;13.0;7.6;0.3;0.0;9.2
19.07.2021 15:00;84.6;5.7;0.3;0.17;14.3;7.4;0.2;0.0;6.7
19.07.2021 16:00;86.7;5.5;0.2;0.16;14.4;7.4;0.2;0.0;6.3
19.07.2021 17:00;88.0;5.2;0.2;0.17;13.7;7.3;0.2;0.0;5.8
19.07.2021 18:00;85.1;4.6;0.1;0.17;12.7;6.9;0.2;0.0;5.0
19.07.2021 19:00;81.5;6.4;0.1;0.17;13.9;7.1;0.2;0.0;6.6
19.07.2021 20:00;69.0;9.3;0.2;0.18;16.3;7.7;0.3;0.1;9.7
19.07.2021 21:00;68.2;9.2;0.3;0.21;17.6;9.7;0.2;0.1;9.3
19.07.2021 22:00;58.4;13.3;0.2;0.21;16.1;9.3;0.3;0.1;13.6
19.07.2021 23:00;50.3;16.1;0.1;0.22;14.2;7.9;0.3;0.1;16.5
20.07.2021 00:00;62.8;13.1;0.2;0.20;13.7;7.9;0.3;0.1;13.4
20.07.2021 01:00;85.3;8.5;0.4;0.20;13.5;7.8;0.2;0.0;8.6
20.07.2021 02:00;82.4;8.6;0.3;0.20;15.2;8.9;0.2;0.0;8.8
20.07.2021 03:00;75.9;7.3;0.2;0.18;14.6;8.9;0.2;0.0;7.4
20.07.2021 04:00;72.9;6.7;0.2;0.18;14.9;9.5;0.3;0.0;6.7
20.07.2021 05:00;67.8;8.4;0.2;0.19;15.4;10.4;0.3;0.1;8.6
20.07.2021 06:00;61.0;14.4;0.2;0.22;16.9;11.5;0.4;0.1;15.1
20.07.2021 07:00;55.6;16.3;0.3;0.23;18.2;12.4;0.4;0.1;18.9
20.07.2021 08:00;52.4;18.6;0.5;0.25;20.7;13.2;0.5;0.1;24.3
20.07.2021 09:00;55.8;17.0;0.7;0.24;19.6;13.1;0.5;0.1;22.6
20.07.2021 10:00;;;;;19.0;12.8;0.4;;
20.07.2021 11:00;82.7;8.9;0.7;0.20;19.2;13.1;0.4;0.0;10.3
20.07.2021 12:00;92.9;7.4;0.5;0.20;18.4;12.5;0.3;0.0;8.5
20.07.2021 13:00;98.7;6.4;0.4;0.20;17.1;11.9;0.3;0.0;7.1
20.07.2021 14:00;103.4;8.7;0.3;0.21;18.1;12.8;0.3;0.0;9.8
20.07.2021 15:00;110.3;6.9;0.2;0.22;18.1;13.8;0.3;0.0;7.7
20.07.2021 16:00;113.8;6.2;0.1;0.22;19.3;14.1;0.3;0.0;6.7
20.07.2021 17:00;117.4;6.7;0.1;0.23;18.2;13.2;0.4;0.0;7.3
20.07.2021 18:00;118.5;7.5;0.2;0.22;17.2;12.2;0.3;0.0;8.1
20.07.2021 19:00;115.7;8.2;0.1;0.23;17.0;11.9;0.3;0.0;8.6
20.07.2021 20:00;104.9;10.8;0.1;0.26;19.4;14.0;0.4;0.1;11.1
20.07.2021 21:00;90.8;16.3;0.2;0.31;23.2;17.2;0.6;0.1;16.7
20.07.2021 22:00;77.5;21.5;0.3;0.35;24.1;17.6;0.6;0.1;21.8
20.07.2021 23:00;77.0;16.6;0.3;0.29;22.6;16.5;0.6;0.1;16.9
21.07.2021 00:00;72.3;16.8;0.4;0.27;21.7;16.1;0.5;0.1;17.1
21.07.2021 01:00;83.8;11.0;0.2;0.25;21.4;16.3;0.5;0.1;11.1
21.07.2021 02:00;84.8;8.8;0.2;0.23;20.8;15.5;0.4;0.0;8.8
21.07.2021 03:00;82.9;8.7;0.2;0.22;19.2;14.2;0.4;0.0;8.7
21.07.2021 04:00;82.6;7.7;0.2;0.22;18.5;13.2;0.3;0.0;7.8
21.07.2021 05:00;77.6;9.9;0.2;0.23;18.2;12.6;0.3;0.0;10.1
21.07.2021 06:00;72.1;14.3;0.2;0.24;17.4;12.2;0.4;0.0;14.8
21.07.2021 07:00;64.5;20.5;0.2;0.25;18.7;12.1;0.4;0.1;23.2
21.07.2021 08:00;60.9;26.3;0.9;0.26;20.3;12.4;0.4;0.1;33.2
21.07.2021 09:00;65.8;23.6;1.0;0.27;19.9;12.7;0.5;0.1;30.2
21.07.2021 10:00;77.8;18.8;1.1;0.26;21.3;13.9;0.5;0.1;23.6
21.07.2021 11:00;91.2;17.5;1.3;0.26;22.5;14.7;0.5;0.1;21.4
21.07.2021 12:00;112.0;12.9;0.9;0.25;21.8;14.8;0.5;0.1;14.7
21.07.2021 13:00;117.7;14.6;0.7;0.24;22.6;14.5;0.5;0.0;17.0
21.07.2021 14:00;126.6;8.8;0.5;0.23;19.3;13.5;0.4;0.0;9.6
21.07.2021 15:00;132.4;8.3;0.3;0.22;18.7;12.7;0.4;0.0;9.0
21.07.2021 16:00;130.5;8.5;0.3;0.23;17.6;12.4;0.4;0.0;9.3
21.07.2021 17:00;131.3;9.5;0.3;0.24;17.7;11.9;0.5;0.0;10.4
21.07.2021 18:00;132.6;8.3;0.2;0.25;16.0;10.8;0.6;0.0;8.9
21.07.2021 19:00;130.0;10.4;0.2;0.25;17.1;11.5;0.6;0.0;10.8
21.07.2021 20:00;121.0;11.0;0.2;0.26;16.9;11.9;0.5;0.1;11.2
21.07.2021 21:00;101.7;18.3;0.3;0.31;20.7;14.4;0.7;0.1;18.4
21.07.2021 22:00;81.9;26.5;0.6;0.34;23.8;16.8;0.7;0.2;26.7
21.07.2021 23:00;78.6;26.5;0.5;0.34;23.4;15.3;0.6;0.1;26.8
22.07.2021 00:00;65.5;26.8;0.4;0.32;22.3;15.6;0.6;0.1;27.1
22.07.2021 01:00;79.4;14.2;0.2;0.26;22.5;14.2;0.5;0.1;14.4
22.07.2021 02:00;80.5;11.0;0.3;0.24;20.9;13.8;0.4;0.1;11.1
22.07.2021 03:00;82.3;9.3;0.2;0.23;19.2;13.5;0.4;0.1;9.4
22.07.2021 04:00;81.3;9.7;0.2;0.23;18.7;13.4;0.4;0.1;9.9
22.07.2021 05:00;67.8;15.7;0.2;0.24;19.9;13.7;0.4;0.1;16.1
22.07.2021 06:00;69.7;16.2;0.2;0.24;18.3;13.1;0.4;0.1;16.8
22.07.2021 07:00;67.2;20.3;0.4;0.24;19.0;12.9;0.4;0.1;22.2
22.07.2021 08:00;72.3;19.2;0.5;0.25;19.7;12.4;0.4;0.1;22.3
22.07.2021 09:00;78.8;18.2;0.6;0.25;22.2;13.3;0.4;0.1;22.1
22.07.2021 10:00;90.5;17.1;0.5;0.26;24.3;14.2;0.5;0.1;20.3
22.07.2021 11:00;110.3;14.9;0.5;0.25;23.3;14.8;0.5;0.1;16.9
22.07.2021 12:00;127.6;13.3;0.5;0.25;23.6;15.2;0.8;0.1;15.3
22.07.2021 13:00;141.1;13.7;0.5;0.25;23.8;15.1;0.7;0.1;15.1
22.07.2021 14:00;152.5;11.8;0.4;0.25;21.8;14.5;0.6;0.1;12.5
22.07.2021 15:00;149.7;9.6;0.3;0.23;21.7;13.8;0.4;0.0;10.2
22.07.2021 16:00;139.9;13.2;0.3;0.23;20.1;12.8;0.5;0.0;14.5
22.07.2021 17:00;138.5;12.5;0.2;0.24;19.6;12.5;0.5;0.1;13.5
22.07.2021 18:00;132.1;11.3;0.2;0.26;17.5;11.7;0.5;0.1;12.1
22.07.2021 19:00;126.0;11.8;0.2;0.27;19.2;12.9;0.6;0.1;12.1
22.07.2021 20:00;113.3;13.0;0.2;0.30;19.8;13.8;0.5;0.1;13.3
22.07.2021 21:00;110.7;13.0;0.3;0.27;20.6;12.8;0.6;0.1;13.0
22.07.2021 22:00;103.0;17.9;0.5;0.30;21.6;13.5;0.9;0.1;17.9
22.07.2021 23:00;102.4;17.0;0.5;0.29;21.0;12.9;0.6;0.1;17.2
23.07.2021 00:00;103.4;14.2;0.4;0.24;20.2;12.2;0.5;0.1;14.4
23.07.2021 01:00;97.8;18.0;0.3;0.24;19.7;12.3;0.4;0.1;18.1
23.07.2021 02:00;101.4;10.2;0.3;0.22;19.9;12.2;0.4;0.1;10.3
23.07.2021 03:00;101.2;8.8;0.2;0.22;18.8;11.8;0.4;0.0;8.9
23.07.2021 04:00;96.8;10.0;0.3;0.22;17.4;11.7;0.4;0.1;10.1
23.07.2021 05:00;87.7;13.0;0.3;0.23;18.3;12.0;0.4;0.1;13.3
23.07.2021 06:00;75.8;19.6;0.3;0.25;19.2;12.3;0.5;0.1;20.3
23.07.2021 07:00;75.1;27.2;0.5;0.26;19.9;12.7;0.6;0.1;29.8
23.07.2021 08:00;69.7;30.6;1.1;0.29;22.3;13.5;0.7;0.1;36.0
23.07.2021 09:00;63.9;36.3;1.9;0.30;26.9;14.9;0.8;0.1;46.2
23.07.2021 10:00;86.3;29.7;1.6;0.29;24.1;15.1;0.7;0.1;36.1
23.07.2021 11:00;111.1;20.8;1.0;0.28;25.3;15.6;0.7;0.1;24.0
23.07.2021 12:00;136.6;13.0;0.8;0.27;23.8;15.6;0.6;0.1;14.0
23.07.2021 13:00;149.0;11.3;0.7;0.25;22.2;14.5;0.5;0.1;12.1
23.07.2021 14:00;156.9;10.5;0.6;0.24;20.1;13.2;0.4;0.1;10.9
23.07.2021 15:00;149.4;11.3;0.4;0.23;18.2;11.5;0.4;0.1;12.1
23.07.2021 16:00;149.9;11.4;0.3;0.23;19.2;11.6;0.4;0.1;12.2
23.07.2021 17:00;155.3;9.8;0.4;0.23;19.6;12.0;0.4;0.0;10.3
23.07.2021 18:00;149.5;9.6;0.6;0.24;20.3;12.4;0.4;0.0;10.0
23.07.2021 19:00;138.6;9.5;0.4;0.23;21.0;12.4;0.4;0.1;9.7
23.07.2021 20:00;126.9;10.7;0.3;0.35;24.9;15.8;0.5;0.1;10.7
23.07.2021 21:00;128.8;10.5;0.3;0.33;36.1;23.7;0.6;0.1;10.5
23.07.2021 22:00;120.9;12.8;0.4;0.31;27.1;16.6;0.6;0.1;12.7
23.07.2021 23:00;103.2;16.4;0.3;0.34;26.3;17.1;0.7;0.1;16.6
24.07.2021 00:00;71.2;29.6;0.4;0.43;29.3;20.1;0.9;0.2;30.0
24.07.2021 01:00;73.4;26.4;0.4;0.37;26.8;18.2;0.8;0.2;26.8
24.07.2021 02:00;63.6;26.1;0.4;0.34;28.4;16.7;0.9;0.2;26.5
24.07.2021 03:00;64.7;21.1;0.3;0.31;26.5;16.3;0.8;0.1;21.7
24.07.2021 04:00;75.1;14.6;0.3;0.27;25.0;16.0;0.7;0.1;15.0
24.07.2021 05:00;74.8;15.6;0.3;0.27;22.9;15.5;0.6;0.1;16.2
24.07.2021 06:00;70.1;19.2;0.4;0.27;23.2;15.3;0.6;0.1;19.6
24.07.2021 07:00;70.4;18.1;0.3;0.27;23.1;15.3;0.6;0.1;18.7
24.07.2021 08:00;73.6;17.2;0.2;0.26;21.3;14.5;0.6;0.1;17.9
24.07.2021 09:00;68.6;18.3;0.3;0.27;20.6;14.5;0.6;0.1;20.0
24.07.2021 10:00;87.9;12.6;0.4;0.25;18.7;13.4;0.5;0.1;14.2
24.07.2021 11:00;104.7;7.3;0.3;0.23;16.1;11.6;0.4;0.1;8.1
24.07.2021 12:00;109.8;8.7;0.5;0.22;13.6;9.8;0.4;0.0;9.8
24.07.2021 13:00;110.2;11.8;0.8;0.22;14.2;10.3;0.5;0.0;13.0
24.07.2021 14:00;119.4;6.2;0.4;0.20;14.8;10.6;0.4;0.0;6.5
24.07.2021 15:00;114.9;7.8;0.2;0.21;16.3;11.3;0.4;0.0;8.2
24.07.2021 16:00;96.5;14.5;0.1;0.25;14.9;10.9;0.5;0.1;14.8
24.07.2021 17:00;90.3;14.5;0.1;0.28;15.2;11.5;0.4;0.1;14.9
24.07.2021 18:00;104.4;8.4;0.1;0.25;10.6;7.8;0.2;0.0;8.7
24.07.2021 19:00;103.3;8.4;0.0;0.23;10.4;7.8;0.3;0.0;8.7
24.07.2021 20:00;97.4;10.1;0.1;0.24;11.6;8.6;0.3;0.0;10.3
24.07.2021 21:00;91.2;10.0;0.0;0.23;13.5;9.7;0.3;0.1;10.1
24.07.2021 22:00;72.8;16.1;0.1;0.28;16.5;11.8;0.6;0.1;16.3
24.07.2021 23:00;55.5;19.4;0.1;0.29;16.6;12.0;0.4;0.1;19.8
25.07.2021 00:00;48.3;20.0;0.1;0.28;17.0;12.4;0.4;0.1;20.5
25.07.2021 01:00;47.8;17.1;0.1;0.28;16.7;13.0;0.4;0.1;17.6
25.07.2021 02:00;56.3;14.7;0.1;0.25;15.2;12.3;0.4;0.1;15.0
25.07.2021 03:00;60.0;9.6;0.0;0.23;13.6;10.8;0.3;0.1;9.7
25.07.2021 04:00;69.9;8.9;0.0;0.23;13.2;10.6;0.3;0.1;9.0
25.07.2021 05:00;61.9;8.6;0.0;0.23;11.6;9.4;0.3;0.1;8.7
25.07.2021 06:00;59.3;10.8;0.0;0.23;14.0;11.3;0.3;0.1;11.1
25.07.2021 07:00;52.5;10.5;0.0;0.23;13.9;11.2;0.3;0.1;11.3
25.07.2021 08:00;63.9;8.7;0.1;0.22;13.0;10.5;0.3;0.1;9.6
25.07.2021 09:00;71.8;9.8;0.1;0.22;13.8;10.7;0.3;0.1;10.7
25.07.2021 10:00;77.5;6.9;0.1;0.21;12.5;9.1;0.4;0.0;7.4
25.07.2021 11:00;71.1;8.3;0.0;0.23;12.0;8.8;0.6;0.0;9.0
25.07.2021 12:00;71.4;9.9;0.1;0.22;10.2;7.8;0.5;0.0;10.3
25.07.2021 13:00;79.3;11.3;0.1;0.22;8.0;6.3;0.5;0.0;12.8
25.07.2021 14:00;98.5;5.6;0.0;0.19;6.6;5.3;0.2;0.0;6.6
25.07.2021 15:00;94.5;7.2;0.0;0.20;6.9;5.6;0.2;0.0;7.4
25.07.2021 16:00;95.3;6.9;0.0;0.20;6.5;5.3;0.2;0.0;7.4
25.07.2021 17:00;102.2;4.6;0.0;0.19;5.3;4.5;0.1;0.0;4.9
25.07.2021 18:00;99.5;5.6;0.0;0.19;5.5;4.5;0.1;0.0;5.9
25.07.2021 19:00;96.5;5.0;0.0;0.19;5.8;4.9;0.2;0.0;5.2
25.07.2021 20:00;82.1;7.5;0.0;0.21;8.2;6.7;0.2;0.0;7.7
25.07.2021 21:00;74.2;8.7;0.0;0.22;9.3;7.4;0.2;0.0;8.7
25.07.2021 22:00;58.6;13.6;0.0;0.24;8.4;6.4;0.3;0.1;13.7
25.07.2021 23:00;41.4;18.2;0.0;0.26;9.1;7.1;0.3;0.1;18.6
26.07.2021 00:00;50.1;10.9;0.0;0.22;8.0;6.0;0.2;0.1;11.1
26.07.2021 01:00;27.4;16.8;0.1;0.24;9.8;7.3;0.3;0.1;17.4
26.07.2021 02:00;33.3;13.0;0.1;0.22;9.4;6.7;0.2;0.1;13.4
26.07.2021 03:00;41.5;5.9;0.0;0.20;8.4;5.8;0.2;0.0;6.1
26.07.2021 04:00;39.6;5.9;0.0;0.20;9.9;6.7;0.2;0.0;6.1
26.07.2021 05:00;41.5;6.0;0.0;0.19;9.8;7.1;0.2;0.0;6.1
26.07.2021 06:00;44.6;8.8;0.0;0.19;8.7;6.9;0.2;0.0;9.2
26.07.2021 07:00;43.8;13.8;0.0;0.20;8.8;6.9;0.2;0.0;15.4
26.07.2021 08:00;51.6;10.6;0.0;0.20;9.3;6.9;0.2;0.0;12.7
26.07.2021 09:00;52.4;14.1;0.0;0.21;10.1;7.0;0.3;0.1;18.3
26.07.2021 10:00;41.2;20.6;0.0;0.23;12.2;8.0;0.4;0.1;27.9
26.07.2021 11:00;61.0;12.2;0.1;0.22;12.4;7.9;0.3;0.0;17.2
26.07.2021 12:00;77.8;9.3;0.2;0.21;10.2;7.5;0.3;0.0;12.0
26.07.2021 13:00;89.8;9.5;0.1;0.21;10.0;7.1;0.2;0.0;11.1
26.07.2021 14:00;80.5;13.0;0.0;0.21;10.6;6.5;0.3;0.1;14.2
26.07.2021 15:00;54.2;20.8;0.0;0.21;11.1;6.5;0.3;0.1;24.5
26.07.2021 16:00;62.4;12.4;0.0;0.21;9.5;6.3;0.2;0.1;14.4
26.07.2021 17:00;74.3;7.6;0.0;0.22;8.3;6.2;0.2;0.0;8.5
26.07.2021 18:00;83.8;7.9;0.0;0.25;6.7;5.5;0.2;0.0;8.4
26.07.2021 19:00;75.6;8.1;0.0;0.24;6.5;5.2;0.2;0.0;8.4
26.07.2021 20:00;67.4;10.9;0.0;0.23;7.2;5.6;0.2;0.0;11.0
26.07.2021 21:00;61.3;11.3;0.0;0.22;7.5;5.6;0.2;0.1;11.5
26.07.2021 22:00;42.5;23.1;0.1;0.24;8.9;6.2;0.3;0.1;23.5
26.07.2021 23:00;42.1;15.4;0.0;0.23;8.5;5.9;0.3;0.1;15.6
27.07.2021 00:00;37.9;13.1;0.1;0.23;8.8;5.8;0.2;0.1;13.4
27.07.2021 01:00;22.6;20.9;0.0;0.23;10.5;6.8;0.3;0.1;21.5
27.07.2021 02:00;21.4;20.7;0.0;0.23;11.4;7.2;0.4;0.1;21.5
27.07.2021 03:00;25.2;14.5;0.1;0.23;10.9;6.9;0.3;0.1;14.9
27.07.2021 04:00;34.2;9.2;0.0;0.20;8.8;5.6;0.2;0.1;9.4
27.07.2021 05:00;16.8;18.5;0.0;0.23;9.5;6.3;0.3;0.1;21.2
27.07.2021 06:00;4.6;25.4;0.1;0.24;11.0;7.3;0.4;0.1;35.5
27.07.2021 07:00;11.4;20.6;0.1;0.26;11.2;7.1;0.5;0.1;37.2
27.07.2021 08:00;41.2;9.0;0.1;0.19;9.2;5.9;0.2;0.0;11.9
27.07.2021 09:00;51.1;6.6;0.1;0.19;9.3;6.2;0.2;0.0;8.1
27.07.2021 10:00;39.3;17.1;0.3;0.22;11.0;6.7;0.6;0.1;26.9
27.07.2021 11:00;59.4;14.7;0.3;0.21;10.7;6.5;0.3;0.1;18.1
27.07.2021 12:00;56.7;15.4;0.4;0.23;10.7;6.9;0.4;0.1;19.8
27.07.2021 13:00;59.3;14.5;0.6;0.22;12.4;7.3;0.3;0.1;18.6
27.07.2021 14:00;82.5;9.7;0.6;0.20;10.5;7.1;0.3;0.0;12.1
27.07.2021 15:00;91.4;7.6;0.3;0.20;10.9;7.3;0.2;0.0;8.9
27.07.2021 16:00;95.0;8.8;0.3;0.20;11.4;7.3;0.3;0.0;9.6
27.07.2021 17:00;79.0;15.6;0.4;0.25;12.0;7.8;0.4;0.1;16.9
27.07.2021 18:00;68.5;16.6;0.1;0.27;12.8;8.8;0.4;0.1;17.3
27.07.2021 19:00;71.4;16.0;0.1;0.27;11.8;9.1;0.4;0.1;16.5
27.07.2021 20:00;60.1;16.2;0.1;0.26;12.4;9.2;0.4;0.1;16.4
27.07.2021 21:00;66.1;11.1;0.1;0.24;11.5;8.5;0.3;0.1;11.4
27.07.2021 22:00;59.1;10.6;0.0;0.23;10.5;8.4;0.3;0.1;10.7
27.07.2021 23:00;56.8;10.0;0.0;0.22;11.2;8.6;0.3;0.1;10.0
28.07.2021 00:00;58.3;10.8;0.1;0.22;11.4;8.7;0.3;0.1;11.0
28.07.2021 01:00;60.0;9.3;0.0;0.21;10.8;7.9;0.2;0.1;9.4
28.07.2021 02:00;72.6;7.0;0.0;0.18;8.0;6.3;0.2;0.0;7.1
28.07.2021 03:00;71.6;7.5;0.0;0.18;7.5;6.1;0.2;0.0;7.6
28.07.2021 04:00;64.9;5.5;0.0;0.18;7.7;6.2;0.2;0.0;5.5
28.07.2021 05:00;58.6;6.8;0.1;0.18;8.0;6.2;0.2;0.0;6.9
28.07.2021 06:00;37.0;18.1;0.0;0.21;8.9;6.7;0.3;0.1;18.9
28.07.2021 07:00;30.3;24.9;0.0;0.23;10.3;7.2;0.4;0.1;26.5
28.07.2021 08:00;39.2;24.5;0.1;0.23;10.4;7.3;0.3;0.1;26.8
28.07.2021 09:00;53.4;19.3;0.0;0.22;8.6;6.6;0.3;0.1;21.3
28.07.2021 10:00;55.3;15.5;0.1;0.20;8.1;5.8;0.3;0.0;16.9
28.07.2021 11:00;53.8;17.1;0.0;0.21;7.7;5.6;0.3;0.0;19.2
28.07.2021 12:00;45.3;21.6;0.1;0.24;9.1;6.2;0.4;0.1;26.5
28.07.2021 13:00;62.6;13.4;0.0;0.21;7.8;5.6;0.2;0.1;15.2
28.07.2021 14:00;68.7;11.5;0.1;0.20;7.8;5.1;0.2;0.0;12.7
28.07.2021 15:00;74.5;9.6;0.0;0.20;8.4;4.7;0.2;0.0;11.9
28.07.2021 16:00;84.6;7.3;0.1;0.20;5.9;3.9;0.2;0.0;8.1
28.07.2021 17:00;85.9;7.1;0.1;0.21;5.6;4.0;0.2;0.0;8.3
28.07.2021 18:00;87.5;7.8;0.0;0.25;5.2;3.8;0.2;0.0;8.7
28.07.2021 19:00;82.0;7.8;0.0;0.23;5.5;3.8;0.2;0.0;8.3
28.07.2021 20:00;70.5;11.6;0.1;0.26;7.6;5.7;0.3;0.1;11.8
28.07.2021 21:00;63.1;13.0;0.1;0.26;6.6;5.1;0.3;0.1;13.1
28.07.2021 22:00;54.3;13.3;0.0;0.25;6.4;4.5;0.2;0.1;13.5
28.07.2021 23:00;42.1;17.0;0.1;0.27;8.1;5.5;0.3;0.1;17.3
29.07.2021 00:00;28.2;20.5;0.1;0.27;7.5;5.2;0.3;0.1;20.9
29.07.2021 01:00;32.7;10.7;0.1;0.23;7.6;4.8;0.2;0.1;11.0
29.07.2021 02:00;32.3;8.1;0.0;0.22;7.8;4.8;0.2;0.1;8.3
29.07.2021 03:00;34.6;6.8;0.0;0.20;7.7;4.8;0.2;0.0;7.0
29.07.2021 04:00;36.7;6.7;0.1;0.20;6.9;4.5;0.2;0.0;6.9
29.07.2021 05:00;30.7;8.8;0.1;0.21;7.9;4.8;0.2;0.0;9.0
29.07.2021 06:00;25.9;12.3;0.2;0.22;8.8;5.0;0.2;0.0;12.9
29.07.2021 07:00;21.6;16.3;0.1;0.23;9.0;5.1;0.3;0.1;19.4
29.07.2021 08:00;23.3;18.5;0.1;0.23;9.9;5.4;0.3;0.1;22.4
29.07.2021 09:00;40.2;17.6;0.2;0.23;10.3;5.8;0.2;0.1;24.2
29.07.2021 10:00;52.7;16.9;0.2;0.22;11.4;5.9;0.3;0.1;25.4
29.07.2021 11:00;71.7;9.0;0.1;0.20;8.8;5.5;0.2;0.0;11.7
